one,two,three,four,five,six,seven,eight,nine,ten,min,losses,draws,wins,WinRatio
1.0,2.0,8.0,2.0,3.0,2.0,26.0,23.0,5.0,28.0,1.0,1013.0,49.0,2231.0,0.6774977224415427
0.0,0.0,0.0,0.0,19.0,24.0,27.0,0.0,0.0,30.0,0.0,1030.0,34.0,2229.0,0.676890373519587
0.0,0.0,4.0,15.0,18.0,6.0,4.0,2.0,28.0,23.0,0.0,1007.0,58.0,2228.0,0.6765866990586091
0.0,0.0,1.0,16.0,1.0,24.0,1.0,28.0,1.0,28.0,0.0,1029.0,36.0,2228.0,0.6765866990586091
9.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,32.0,27.0,0.0,1047.0,18.0,2228.0,0.6765866990586091
0.0,3.0,6.0,10.0,15.0,1.0,2.0,2.0,33.0,28.0,0.0,1018.0,48.0,2227.0,0.6762830245976313
1.0,1.0,8.0,1.0,2.0,2.0,23.0,27.0,3.0,32.0,1.0,1039.0,27.0,2227.0,0.6762830245976313
0.0,0.0,11.0,11.0,16.0,3.0,21.0,3.0,31.0,4.0,0.0,1031.0,36.0,2226.0,0.6759793501366536
5.0,1.0,8.0,13.0,12.0,23.0,3.0,2.0,25.0,8.0,1.0,998.0,69.0,2226.0,0.6759793501366536
1.0,1.0,1.0,12.0,14.0,2.0,2.0,2.0,30.0,35.0,1.0,1043.0,24.0,2226.0,0.6759793501366536
3.0,3.0,3.0,17.0,17.0,3.0,4.0,4.0,23.0,23.0,3.0,1037.0,30.0,2226.0,0.6759793501366536
0.0,2.0,4.0,14.0,15.0,5.0,5.0,5.0,33.0,17.0,0.0,1039.0,28.0,2226.0,0.6759793501366536
1.0,5.0,10.0,9.0,12.0,22.0,2.0,3.0,32.0,4.0,1.0,1019.0,50.0,2224.0,0.6753720012146979
3.0,2.0,9.0,10.0,12.0,23.0,3.0,2.0,29.0,7.0,2.0,982.0,87.0,2224.0,0.6753720012146979
2.0,6.0,7.0,11.0,2.0,2.0,2.0,2.0,33.0,33.0,2.0,1023.0,46.0,2224.0,0.6753720012146979
0.0,1.0,9.0,0.0,0.0,19.0,6.0,0.0,35.0,30.0,0.0,1014.0,56.0,2223.0,0.67506832675372
1.0,1.0,10.0,3.0,3.0,18.0,3.0,3.0,29.0,29.0,1.0,1024.0,46.0,2223.0,0.67506832675372
5.0,5.0,7.0,9.0,12.0,21.0,27.0,2.0,5.0,7.0,2.0,1036.0,34.0,2223.0,0.67506832675372
5.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,32.0,31.0,0.0,944.0,127.0,2222.0,0.6747646522927422
1.0,1.0,1.0,11.0,2.0,21.0,3.0,26.0,3.0,31.0,1.0,1030.0,41.0,2222.0,0.6747646522927422
0.0,7.0,0.0,0.0,0.0,0.0,25.0,0.0,32.0,36.0,0.0,1034.0,39.0,2220.0,0.6741573033707865
2.0,4.0,6.0,12.0,12.0,2.0,21.0,3.0,30.0,8.0,2.0,1032.0,42.0,2219.0,0.6738536289098087
0.0,6.0,7.0,12.0,12.0,21.0,3.0,31.0,4.0,4.0,0.0,1049.0,26.0,2218.0,0.6735499544488308
0.0,4.0,7.0,14.0,12.0,22.0,3.0,2.0,32.0,4.0,0.0,1027.0,49.0,2217.0,0.673246279987853
0.0,0.0,0.0,17.0,19.0,0.0,5.0,6.0,22.0,31.0,0.0,1034.0,42.0,2217.0,0.673246279987853
0.0,3.0,4.0,14.0,15.0,5.0,5.0,5.0,33.0,16.0,0.0,1052.0,25.0,2216.0,0.6729426055268752
0.0,6.0,8.0,11.0,14.0,17.0,2.0,33.0,3.0,6.0,0.0,1038.0,39.0,2216.0,0.6729426055268752
4.0,7.0,10.0,13.0,4.0,4.0,4.0,4.0,23.0,27.0,4.0,1035.0,43.0,2215.0,0.6726389310658973
1.0,3.0,0.0,17.0,20.0,0.0,0.0,3.0,28.0,28.0,0.0,1057.0,22.0,2214.0,0.6723352566049196
2.0,2.0,2.0,1.0,17.0,19.0,21.0,6.0,6.0,24.0,1.0,1023.0,57.0,2213.0,0.6720315821439417
0.0,5.0,8.0,11.0,13.0,0.0,20.0,31.0,5.0,7.0,0.0,1045.0,36.0,2212.0,0.6717279076829639
1.0,1.0,9.0,2.0,2.0,2.0,27.0,31.0,2.0,23.0,1.0,1046.0,35.0,2212.0,0.6717279076829639
0.0,1.0,8.0,14.0,16.0,1.0,22.0,3.0,25.0,10.0,0.0,1034.0,47.0,2212.0,0.6717279076829639
0.0,1.0,1.0,12.0,3.0,2.0,22.0,3.0,33.0,23.0,0.0,1027.0,55.0,2211.0,0.6714242332219861
0.0,0.0,4.0,16.0,21.0,2.0,4.0,5.0,32.0,16.0,0.0,1048.0,34.0,2211.0,0.6714242332219861
0.0,7.0,7.0,9.0,16.0,15.0,3.0,33.0,5.0,5.0,0.0,1046.0,38.0,2209.0,0.6708168843000304
0.0,0.0,0.0,0.0,18.0,20.0,28.0,0.0,0.0,34.0,0.0,1064.0,20.0,2209.0,0.6708168843000304
4.0,5.0,7.0,9.0,12.0,24.0,26.0,2.0,5.0,6.0,2.0,1041.0,44.0,2208.0,0.6705132098390525
1.0,2.0,2.0,3.0,17.0,18.0,19.0,3.0,4.0,31.0,1.0,1008.0,78.0,2207.0,0.6702095353780747
2.0,5.0,7.0,11.0,11.0,21.0,2.0,31.0,5.0,5.0,2.0,1050.0,36.0,2207.0,0.6702095353780747
0.0,6.0,7.0,12.0,12.0,21.0,3.0,32.0,3.0,4.0,0.0,1059.0,28.0,2206.0,0.6699058609170969
0.0,6.0,7.0,12.0,12.0,21.0,3.0,32.0,3.0,4.0,0.0,1059.0,28.0,2206.0,0.6699058609170969
0.0,6.0,7.0,12.0,12.0,21.0,3.0,32.0,3.0,4.0,0.0,1059.0,28.0,2206.0,0.6699058609170969
0.0,6.0,7.0,12.0,12.0,21.0,3.0,32.0,3.0,4.0,0.0,1059.0,28.0,2206.0,0.6699058609170969
1.0,2.0,3.0,16.0,20.0,3.0,3.0,3.0,31.0,18.0,1.0,1053.0,35.0,2205.0,0.669602186456119
0.0,0.0,1.0,2.0,21.0,21.0,22.0,3.0,4.0,26.0,0.0,1047.0,41.0,2205.0,0.669602186456119
0.0,0.0,13.0,0.0,1.0,3.0,26.0,28.0,2.0,27.0,0.0,1065.0,24.0,2204.0,0.6692985119951412
2.0,2.0,3.0,2.0,14.0,21.0,21.0,0.0,4.0,31.0,0.0,1039.0,50.0,2204.0,0.6692985119951412
2.0,2.0,3.0,14.0,2.0,16.0,2.0,4.0,32.0,23.0,2.0,1019.0,71.0,2203.0,0.6689948375341633
5.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,31.0,32.0,0.0,960.0,130.0,2203.0,0.6689948375341633
1.0,1.0,14.0,1.0,1.0,20.0,1.0,1.0,30.0,30.0,1.0,1061.0,30.0,2202.0,0.6686911630731855
6.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,31.0,32.0,0.0,1020.0,71.0,2202.0,0.6686911630731855
6.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,31.0,32.0,0.0,1020.0,71.0,2202.0,0.6686911630731855
0.0,9.0,0.0,0.0,0.0,0.0,0.0,32.0,32.0,27.0,0.0,1057.0,34.0,2202.0,0.6686911630731855
6.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,31.0,32.0,0.0,1020.0,71.0,2202.0,0.6686911630731855
0.0,0.0,15.0,0.0,0.0,20.0,0.0,0.0,33.0,32.0,0.0,1077.0,15.0,2201.0,0.6683874886122078
1.0,1.0,16.0,2.0,2.0,21.0,2.0,2.0,26.0,27.0,1.0,1066.0,28.0,2199.0,0.6677801396902521
6.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,30.0,30.0,0.0,1031.0,63.0,2199.0,0.6677801396902521
0.0,0.0,0.0,0.0,20.0,22.0,25.0,0.0,0.0,33.0,0.0,1068.0,26.0,2199.0,0.6677801396902521
7.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,31.0,31.0,0.0,1048.0,47.0,2198.0,0.6674764652292742
7.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,31.0,31.0,0.0,1048.0,47.0,2198.0,0.6674764652292742
7.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,31.0,31.0,0.0,1048.0,47.0,2198.0,0.6674764652292742
7.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,31.0,31.0,0.0,1048.0,47.0,2198.0,0.6674764652292742
7.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,31.0,31.0,0.0,1048.0,47.0,2198.0,0.6674764652292742
7.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,31.0,31.0,0.0,1048.0,47.0,2198.0,0.6674764652292742
7.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,31.0,31.0,0.0,1048.0,47.0,2198.0,0.6674764652292742
7.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,31.0,31.0,0.0,1048.0,47.0,2198.0,0.6674764652292742
7.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,31.0,31.0,0.0,1048.0,47.0,2198.0,0.6674764652292742
7.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,31.0,31.0,0.0,1048.0,47.0,2198.0,0.6674764652292742
7.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,31.0,31.0,0.0,1048.0,47.0,2198.0,0.6674764652292742
7.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,31.0,31.0,0.0,1048.0,47.0,2198.0,0.6674764652292742
0.0,1.0,14.0,1.0,1.0,1.0,25.0,25.0,1.0,31.0,0.0,1069.0,28.0,2196.0,0.6668691163073186
0.0,0.0,7.0,0.0,0.0,23.0,0.0,0.0,34.0,36.0,0.0,1087.0,13.0,2193.0,0.665958092924385
4.0,5.0,7.0,11.0,15.0,18.0,24.0,4.0,6.0,6.0,4.0,1046.0,57.0,2190.0,0.6650470695414515
0.0,0.0,4.0,17.0,21.0,2.0,4.0,5.0,32.0,15.0,0.0,1077.0,28.0,2188.0,0.6644397206194959
1.0,1.0,11.0,0.0,0.0,0.0,23.0,28.0,0.0,36.0,0.0,1070.0,35.0,2188.0,0.6644397206194959
0.0,0.0,0.0,20.0,20.0,0.0,0.0,0.0,30.0,30.0,0.0,1063.0,42.0,2188.0,0.6644397206194959
0.0,1.0,1.0,13.0,1.0,19.0,2.0,31.0,2.0,30.0,0.0,1068.0,37.0,2188.0,0.6644397206194959
1.0,0.0,9.0,12.0,15.0,4.0,21.0,5.0,28.0,5.0,0.0,1055.0,50.0,2188.0,0.6644397206194959
1.0,1.0,10.0,10.0,15.0,25.0,5.0,5.0,1.0,27.0,1.0,1067.0,38.0,2188.0,0.6644397206194959
1.0,1.0,2.0,3.0,16.0,22.0,1.0,1.0,33.0,20.0,1.0,1036.0,70.0,2187.0,0.6641360461585181
0.0,0.0,0.0,13.0,1.0,21.0,2.0,23.0,3.0,37.0,0.0,1078.0,28.0,2187.0,0.6641360461585181
5.0,1.0,0.0,0.0,0.0,0.0,0.0,32.0,31.0,31.0,0.0,978.0,129.0,2186.0,0.6638323716975403
1.0,1.0,12.0,6.0,6.0,23.0,2.0,2.0,25.0,22.0,1.0,1061.0,47.0,2185.0,0.6635286972365624
0.0,0.0,0.0,0.0,21.0,23.0,25.0,0.0,0.0,31.0,0.0,1076.0,32.0,2185.0,0.6635286972365624
2.0,4.0,6.0,8.0,12.0,22.0,5.0,31.0,5.0,5.0,2.0,1042.0,67.0,2184.0,0.6632250227755846
5.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,34.0,34.0,0.0,981.0,129.0,2183.0,0.6629213483146067
2.0,3.0,6.0,8.0,12.0,22.0,6.0,27.0,7.0,7.0,2.0,1044.0,67.0,2182.0,0.6626176738536289
0.0,2.0,3.0,4.0,15.0,22.0,1.0,2.0,31.0,20.0,0.0,1022.0,90.0,2181.0,0.6623139993926511
0.0,0.0,0.0,1.0,12.0,21.0,3.0,32.0,27.0,4.0,0.0,1084.0,28.0,2181.0,0.6623139993926511
5.0,4.0,12.0,12.0,14.0,20.0,3.0,3.0,5.0,22.0,3.0,1067.0,47.0,2179.0,0.6617066504706954
9.0,1.0,1.0,1.0,1.0,1.0,1.0,35.0,25.0,25.0,1.0,1094.0,21.0,2178.0,0.6614029760097175
0.0,0.0,1.0,12.0,1.0,24.0,1.0,30.0,1.0,30.0,0.0,1085.0,32.0,2176.0,0.660795627087762
2.0,2.0,12.0,13.0,16.0,2.0,20.0,5.0,23.0,5.0,2.0,1063.0,56.0,2174.0,0.6601882781658063
0.0,6.0,7.0,12.0,12.0,21.0,4.0,31.0,3.0,4.0,0.0,1093.0,26.0,2174.0,0.6601882781658063
0.0,2.0,2.0,14.0,3.0,2.0,22.0,31.0,19.0,5.0,0.0,1089.0,31.0,2173.0,0.6598846037048284
0.0,0.0,0.0,0.0,21.0,26.0,27.0,0.0,0.0,26.0,0.0,1111.0,9.0,2173.0,0.6598846037048284
6.0,3.0,0.0,0.0,0.0,0.0,1.0,32.0,32.0,26.0,0.0,1050.0,72.0,2171.0,0.6592772547828728
7.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,31.0,32.0,0.0,1086.0,37.0,2170.0,0.6589735803218949
7.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,31.0,34.0,0.0,1087.0,37.0,2169.0,0.6586699058609171
0.0,4.0,3.0,15.0,3.0,16.0,3.0,31.0,3.0,22.0,0.0,1033.0,92.0,2168.0,0.6583662313999392
2.0,2.0,8.0,2.0,2.0,18.0,2.0,2.0,31.0,31.0,2.0,1089.0,40.0,2164.0,0.657151533556028
4.0,0.0,6.0,13.0,13.0,25.0,1.0,3.0,26.0,9.0,0.0,1081.0,48.0,2164.0,0.657151533556028
0.0,11.0,11.0,11.0,3.0,3.0,0.0,0.0,33.0,28.0,0.0,1092.0,37.0,2164.0,0.657151533556028
2.0,5.0,8.0,12.0,13.0,22.0,2.0,2.0,31.0,3.0,2.0,1092.0,38.0,2163.0,0.6568478590950501
0.0,0.0,1.0,18.0,2.0,24.0,3.0,22.0,3.0,27.0,0.0,1079.0,52.0,2162.0,0.6565441846340723
2.0,2.0,11.0,1.0,2.0,16.0,3.0,3.0,30.0,30.0,1.0,1093.0,39.0,2161.0,0.6562405101730945
0.0,1.0,3.0,1.0,16.0,22.0,0.0,1.0,32.0,24.0,0.0,1045.0,87.0,2161.0,0.6562405101730945
1.0,1.0,1.0,15.0,1.0,20.0,1.0,28.0,2.0,30.0,1.0,1093.0,39.0,2161.0,0.6562405101730945
3.0,1.0,9.0,2.0,3.0,18.0,4.0,24.0,5.0,31.0,1.0,1031.0,102.0,2160.0,0.6559368357121166
5.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,32.0,32.0,0.0,1000.0,133.0,2160.0,0.6559368357121166
5.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,32.0,32.0,0.0,1000.0,133.0,2160.0,0.6559368357121166
3.0,5.0,7.0,16.0,13.0,21.0,22.0,3.0,5.0,5.0,3.0,1061.0,72.0,2160.0,0.6559368357121166
1.0,2.0,2.0,2.0,12.0,22.0,26.0,3.0,3.0,27.0,1.0,1058.0,76.0,2159.0,0.6556331612511388
4.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,33.0,30.0,0.0,987.0,148.0,2158.0,0.6553294867901609
1.0,1.0,1.0,1.0,15.0,21.0,24.0,1.0,1.0,34.0,1.0,1108.0,27.0,2158.0,0.6553294867901609
0.0,0.0,12.0,13.0,15.0,25.0,0.0,0.0,0.0,35.0,0.0,1088.0,47.0,2158.0,0.6553294867901609
0.0,8.0,0.0,15.0,18.0,0.0,27.0,0.0,0.0,32.0,0.0,1092.0,45.0,2156.0,0.6547221378682053
0.0,0.0,0.0,0.0,18.0,21.0,25.0,0.0,0.0,36.0,0.0,1109.0,30.0,2154.0,0.6541147889462496
0.0,1.0,1.0,1.0,20.0,21.0,21.0,2.0,2.0,31.0,0.0,1089.0,50.0,2154.0,0.6541147889462496
2.0,4.0,2.0,11.0,4.0,16.0,4.0,23.0,8.0,26.0,2.0,1089.0,51.0,2153.0,0.6538111144852717
0.0,2.0,2.0,15.0,5.0,25.0,3.0,31.0,5.0,12.0,0.0,1109.0,32.0,2152.0,0.653507440024294
1.0,9.0,10.0,1.0,16.0,1.0,2.0,28.0,2.0,30.0,1.0,1083.0,61.0,2149.0,0.6525964166413605
0.0,5.0,0.0,15.0,20.0,0.0,0.0,0.0,30.0,30.0,0.0,1104.0,40.0,2149.0,0.6525964166413605
5.0,5.0,10.0,10.0,5.0,5.0,5.0,25.0,5.0,25.0,5.0,1107.0,38.0,2148.0,0.6522927421803826
0.0,1.0,3.0,11.0,2.0,22.0,2.0,29.0,2.0,28.0,0.0,1101.0,45.0,2147.0,0.6519890677194048
8.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,31.0,34.0,0.0,1119.0,27.0,2147.0,0.6519890677194048
5.0,6.0,7.0,9.0,12.0,23.0,27.0,1.0,5.0,5.0,1.0,1084.0,63.0,2146.0,0.651685393258427
8.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,31.0,30.0,0.0,1120.0,27.0,2146.0,0.651685393258427
6.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,32.0,36.0,0.0,1087.0,61.0,2145.0,0.6513817187974491
1.0,5.0,7.0,15.0,1.0,1.0,1.0,1.0,34.0,34.0,1.0,1114.0,36.0,2143.0,0.6507743698754934
1.0,3.0,8.0,12.0,16.0,5.0,21.0,2.0,27.0,5.0,1.0,1087.0,64.0,2142.0,0.6504706954145156
0.0,0.0,11.0,12.0,14.0,4.0,24.0,4.0,27.0,4.0,0.0,1109.0,42.0,2142.0,0.6504706954145156
6.0,1.0,1.0,1.0,1.0,1.0,1.0,30.0,30.0,28.0,1.0,1092.0,60.0,2141.0,0.6501670209535378
8.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,31.0,31.0,0.0,1131.0,22.0,2140.0,0.64986334649256
0.0,0.0,0.0,0.0,23.0,23.0,26.0,0.0,0.0,28.0,0.0,1141.0,13.0,2139.0,0.6495596720315822
2.0,6.0,2.0,14.0,21.0,2.0,6.0,5.0,21.0,21.0,2.0,1129.0,25.0,2139.0,0.6495596720315822
4.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,32.0,32.0,0.0,997.0,158.0,2138.0,0.6492559975706043
0.0,5.0,8.0,0.0,4.0,23.0,26.0,1.0,1.0,32.0,0.0,1085.0,70.0,2138.0,0.6492559975706043
0.0,0.0,0.0,2.0,21.0,21.0,21.0,2.0,2.0,31.0,0.0,1118.0,37.0,2138.0,0.6492559975706043
4.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,32.0,32.0,0.0,997.0,158.0,2138.0,0.6492559975706043
4.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,32.0,32.0,0.0,997.0,158.0,2138.0,0.6492559975706043
4.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,32.0,32.0,0.0,997.0,158.0,2138.0,0.6492559975706043
4.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,32.0,32.0,0.0,997.0,158.0,2138.0,0.6492559975706043
4.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,32.0,32.0,0.0,997.0,158.0,2138.0,0.6492559975706043
4.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,32.0,32.0,0.0,997.0,158.0,2138.0,0.6492559975706043
4.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,32.0,32.0,0.0,997.0,158.0,2138.0,0.6492559975706043
2.0,4.0,8.0,11.0,16.0,2.0,27.0,4.0,21.0,5.0,2.0,1125.0,30.0,2138.0,0.6492559975706043
1.0,1.0,1.0,15.0,1.0,18.0,1.0,26.0,2.0,34.0,1.0,1111.0,45.0,2137.0,0.6489523231096265
1.0,2.0,3.0,5.0,16.0,21.0,5.0,5.0,21.0,21.0,1.0,1099.0,57.0,2137.0,0.6489523231096265
1.0,2.0,3.0,5.0,16.0,21.0,5.0,5.0,21.0,21.0,1.0,1099.0,57.0,2137.0,0.6489523231096265
4.0,8.0,9.0,11.0,3.0,2.0,5.0,2.0,27.0,29.0,2.0,1111.0,46.0,2136.0,0.6486486486486487
0.0,2.0,0.0,16.0,3.0,19.0,3.0,0.0,33.0,24.0,0.0,1115.0,42.0,2136.0,0.6486486486486487
5.0,6.0,13.0,9.0,13.0,21.0,17.0,4.0,6.0,6.0,4.0,1117.0,43.0,2133.0,0.6477376252657151
0.0,0.0,1.0,1.0,22.0,24.0,1.0,4.0,25.0,22.0,0.0,1137.0,23.0,2133.0,0.6477376252657151
0.0,0.0,14.0,0.0,0.0,0.0,26.0,30.0,0.0,30.0,0.0,1125.0,36.0,2132.0,0.6474339508047373
0.0,2.0,7.0,12.0,2.0,18.0,21.0,3.0,29.0,6.0,0.0,1090.0,73.0,2130.0,0.6468266018827816
0.0,5.0,6.0,9.0,12.0,1.0,26.0,31.0,5.0,5.0,0.0,1106.0,58.0,2129.0,0.6465229274218038
1.0,1.0,2.0,2.0,19.0,20.0,4.0,22.0,24.0,5.0,1.0,1111.0,54.0,2128.0,0.6462192529608259
3.0,6.0,6.0,9.0,17.0,20.0,4.0,4.0,27.0,4.0,3.0,1117.0,48.0,2128.0,0.6462192529608259
1.0,3.0,8.0,5.0,12.0,22.0,2.0,33.0,6.0,8.0,1.0,1137.0,29.0,2127.0,0.6459155784998482
0.0,5.0,6.0,13.0,14.0,21.0,1.0,31.0,6.0,3.0,0.0,1126.0,40.0,2127.0,0.6459155784998482
3.0,6.0,7.0,1.0,2.0,22.0,22.0,2.0,2.0,33.0,1.0,1120.0,47.0,2126.0,0.6456119040388704
0.0,5.0,0.0,0.0,17.0,22.0,25.0,1.0,6.0,23.0,0.0,1123.0,44.0,2126.0,0.6456119040388704
1.0,2.0,3.0,16.0,23.0,2.0,4.0,6.0,23.0,20.0,1.0,1129.0,38.0,2126.0,0.6456119040388704
5.0,6.0,6.0,8.0,13.0,22.0,27.0,4.0,4.0,5.0,4.0,1100.0,67.0,2126.0,0.6456119040388704
3.0,4.0,5.0,9.0,12.0,2.0,22.0,31.0,6.0,6.0,2.0,1094.0,74.0,2125.0,0.6453082295778925
1.0,8.0,9.0,12.0,12.0,19.0,1.0,2.0,32.0,4.0,1.0,1123.0,45.0,2125.0,0.6453082295778925
1.0,5.0,11.0,1.0,1.0,22.0,26.0,3.0,3.0,27.0,1.0,1131.0,38.0,2124.0,0.6450045551169147
1.0,5.0,1.0,12.0,2.0,18.0,3.0,24.0,4.0,30.0,1.0,1121.0,48.0,2124.0,0.6450045551169147
2.0,5.0,10.0,10.0,18.0,18.0,3.0,3.0,23.0,8.0,2.0,1122.0,47.0,2124.0,0.6450045551169147
5.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,32.0,35.0,0.0,1050.0,120.0,2123.0,0.6447008806559368
5.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,32.0,35.0,0.0,1050.0,120.0,2123.0,0.6447008806559368
1.0,5.0,10.0,1.0,1.0,19.0,2.0,23.0,34.0,4.0,1.0,1136.0,34.0,2123.0,0.6447008806559368
1.0,2.0,10.0,13.0,22.0,24.0,1.0,1.0,1.0,25.0,1.0,1153.0,18.0,2122.0,0.644397206194959
0.0,7.0,0.0,8.0,15.0,0.0,1.0,32.0,32.0,5.0,0.0,1140.0,31.0,2122.0,0.644397206194959
0.0,5.0,7.0,9.0,12.0,1.0,26.0,31.0,4.0,5.0,0.0,1133.0,39.0,2121.0,0.6440935317339812
1.0,0.0,0.0,20.0,20.0,0.0,0.0,0.0,35.0,24.0,0.0,1140.0,33.0,2120.0,0.6437898572730033
0.0,0.0,0.0,0.0,17.0,22.0,23.0,0.0,0.0,38.0,0.0,1165.0,9.0,2119.0,0.6434861828120255
6.0,1.0,1.0,1.0,1.0,1.0,1.0,28.0,30.0,30.0,1.0,1108.0,67.0,2118.0,0.6431825083510476
7.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,31.0,36.0,0.0,1144.0,33.0,2116.0,0.642575159429092
1.0,1.0,10.0,15.0,20.0,20.0,0.0,0.0,3.0,30.0,0.0,1133.0,44.0,2116.0,0.642575159429092
0.0,9.0,11.0,0.0,0.0,23.0,29.0,0.0,0.0,27.0,0.0,1163.0,14.0,2116.0,0.642575159429092
2.0,5.0,0.0,11.0,3.0,19.0,22.0,4.0,28.0,6.0,0.0,1126.0,52.0,2115.0,0.6422714849681141
3.0,3.0,11.0,12.0,11.0,2.0,21.0,2.0,29.0,6.0,2.0,1133.0,45.0,2115.0,0.6422714849681141
0.0,4.0,6.0,9.0,12.0,0.0,27.0,32.0,5.0,5.0,0.0,1135.0,43.0,2115.0,0.6422714849681141
3.0,1.0,9.0,11.0,15.0,21.0,3.0,2.0,32.0,3.0,1.0,1069.0,109.0,2115.0,0.6422714849681141
1.0,1.0,9.0,3.0,3.0,2.0,28.0,32.0,7.0,14.0,1.0,1146.0,33.0,2114.0,0.6419678105071364
0.0,3.0,5.0,6.0,18.0,23.0,2.0,32.0,6.0,5.0,0.0,1146.0,35.0,2112.0,0.6413604615851807
1.0,7.0,2.0,2.0,11.0,15.0,21.0,31.0,5.0,5.0,1.0,1138.0,44.0,2111.0,0.6410567871242029
0.0,0.0,2.0,15.0,11.0,6.0,5.0,3.0,27.0,31.0,0.0,1119.0,63.0,2111.0,0.6410567871242029
1.0,1.0,9.0,16.0,20.0,20.0,1.0,1.0,1.0,30.0,1.0,1155.0,27.0,2111.0,0.6410567871242029
1.0,4.0,6.0,12.0,18.0,2.0,24.0,2.0,26.0,5.0,1.0,1102.0,81.0,2110.0,0.640753112663225
1.0,6.0,7.0,12.0,12.0,21.0,2.0,31.0,3.0,4.0,1.0,1154.0,29.0,2110.0,0.640753112663225
5.0,6.0,6.0,14.0,6.0,23.0,22.0,6.0,6.0,6.0,5.0,1143.0,41.0,2109.0,0.6404494382022472
0.0,0.0,0.0,0.0,17.0,20.0,2.0,27.0,31.0,3.0,0.0,1169.0,16.0,2108.0,0.6401457637412694
0.0,0.0,0.0,0.0,22.0,25.0,25.0,0.0,0.0,28.0,0.0,1169.0,17.0,2107.0,0.6398420892802915
5.0,6.0,11.0,12.0,12.0,16.0,4.0,4.0,4.0,26.0,4.0,1139.0,47.0,2107.0,0.6398420892802915
5.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,35.0,30.0,0.0,1054.0,132.0,2107.0,0.6398420892802915
2.0,4.0,7.0,12.0,16.0,22.0,0.0,2.0,32.0,3.0,0.0,1129.0,58.0,2106.0,0.6395384148193137
1.0,1.0,1.0,1.0,21.0,21.0,21.0,1.0,1.0,31.0,1.0,1159.0,28.0,2106.0,0.6395384148193137
0.0,0.0,0.0,0.0,20.0,25.0,25.0,0.0,0.0,30.0,0.0,1143.0,44.0,2106.0,0.6395384148193137
3.0,3.0,7.0,4.0,4.0,24.0,5.0,34.0,8.0,8.0,3.0,1154.0,34.0,2105.0,0.6392347403583358
1.0,1.0,1.0,2.0,21.0,21.0,5.0,21.0,21.0,6.0,1.0,1151.0,39.0,2103.0,0.6386273914363803
2.0,3.0,4.0,12.0,1.0,24.0,4.0,26.0,2.0,22.0,1.0,1139.0,52.0,2102.0,0.6383237169754024
5.0,6.0,7.0,15.0,12.0,22.0,22.0,1.0,6.0,4.0,1.0,1135.0,56.0,2102.0,0.6383237169754024
1.0,2.0,4.0,7.0,14.0,22.0,3.0,3.0,23.0,21.0,1.0,1123.0,68.0,2102.0,0.6383237169754024
2.0,3.0,4.0,11.0,14.0,22.0,26.0,5.0,6.0,7.0,2.0,1118.0,74.0,2101.0,0.6380200425144246
